job_id,service_type,price,material_cost,labor_cost,travel_cost,service_profit
2953,Roof Cleaning,1400,140.0,189.5,12.36,1058.14
2953,Solar Panel Cleaning,400,12.0,185.56,13.54,188.9
2954,Roof Cleaning,850,85.0,62.48,15.71,686.81
2954,Patio/Pool Deck Cleaning,400,57.05,156.13,22.44,164.38
2955,Paver Sealing,1700,680.0,67.89,18.18,933.93
2956,House Wash,450,54.73,112.79,10.89,271.59
2957,House Wash,450,46.76,191.47,11.99,199.78
2957,House Wash,550,55.01,182.34,10.39,302.26
2958,Paver Sealing,2800,1120.0,188.32,11.02,1480.66
2959,Driveway Cleaning,500,59.83,82.59,25.18,332.4
2959,Paver Sealing,2600,1040.0,188.4,17.52,1354.08
2960,Paver Sealing,1800,720.0,55.85,25.01,999.14
2960,Roof Cleaning,550,55.0,102.3,13.59,379.11
2961,Roof Cleaning,850,85.0,151.84,22.24,590.92
2961,Window Cleaning,550,16.5,175.52,18.51,339.47
2962,Paver Sealing,1600,640.0,148.2,19.08,792.72
2962,Roof Cleaning,1200,120.0,154.17,16.97,908.86
2962,House Wash,650,86.67,154.83,27.93,380.57
2963,Roof Cleaning,600,60.0,161.7,19.08,359.22
2963,Paver Sealing,900,360.0,165.72,10.96,363.32
2964,Paver Sealing,1200,480.0,102.05,12.04,605.91
2964,Driveway Cleaning,450,57.65,191.4,20.25,180.7
2964,House Wash,450,59.13,159.93,17.87,213.07
2965,Paver Sealing,1600,640.0,168.36,16.82,774.82
2966,House Wash,500,63.71,92.77,28.7,314.82
2966,Window Cleaning,450,13.5,83.11,22.29,331.1
2966,Patio/Pool Deck Cleaning,250,33.7,86.71,22.98,106.61
2967,Roof Cleaning,1100,110.0,194.07,13.49,782.44
2967,Roof Cleaning,450,45.0,137.43,24.65,242.92
2968,Roof Cleaning,800,80.0,184.89,24.53,510.58
2968,Patio/Pool Deck Cleaning,250,29.77,186.71,15.55,17.97
2969,Window Cleaning,400,12.0,179.25,12.64,196.11
2969,Roof Cleaning,800,80.0,171.92,21.74,526.34
2970,Roof Cleaning,550,55.0,183.78,22.65,288.57
2970,Paver Sealing,2400,960.0,122.49,25.05,1292.46
2971,Driveway Cleaning,250,30.78,140.64,16.78,61.8
2972,Paver Sealing,2000,800.0,54.89,15.57,1129.54
2973,Roof Cleaning,1100,110.0,124.1,18.2,847.7
2973,Roof Cleaning,1100,110.0,110.1,12.78,867.12
2974,Driveway Cleaning,250,37.17,125.89,10.89,76.05
2975,House Wash,450,55.31,74.48,26.61,293.6
2975,House Wash,350,42.33,152.37,17.07,138.23
2975,Paver Sealing,800,320.0,182.79,25.95,271.26
2976,Paver Sealing,2400,960.0,92.83,16.97,1330.2
2977,Paver Sealing,1600,640.0,69.95,13.27,876.78
2978,Solar Panel Cleaning,300,9.0,138.9,19.72,132.38
2978,Roof Cleaning,800,80.0,160.59,18.55,540.86
2979,House Wash,300,35.72,70.69,29.64,163.95
2979,Roof Cleaning,1500,150.0,143.87,19.8,1186.33
2980,Paver Sealing,1300,520.0,143.87,14.94,621.19
2981,Roof Cleaning,550,55.0,99.29,10.54,385.17
2981,House Wash,400,42.12,142.87,22.39,192.62
2982,Roof Cleaning,750,75.0,113.58,10.29,551.13
2983,Roof Cleaning,700,70.0,179.22,16.59,434.19
2984,Roof Cleaning,700,70.0,54.71,17.42,557.87
2985,Driveway Cleaning,400,54.84,153.21,16.74,175.21
2985,Patio/Pool Deck Cleaning,400,45.63,81.54,12.73,260.1
2986,Roof Cleaning,650,65.0,188.16,11.01,385.83
2986,Patio/Pool Deck Cleaning,250,26.74,92.18,14.08,117.0
2986,Patio/Pool Deck Cleaning,500,52.1,81.75,11.61,354.54
2987,Paver Sealing,1100,440.0,89.71,16.22,554.07
2987,Driveway Cleaning,250,27.97,137.63,17.74,66.66
2988,Paver Sealing,800,320.0,187.93,15.86,276.21
2989,Paver Sealing,3000,1200.0,142.26,26.98,1630.76
2990,Window Cleaning,450,13.5,161.76,21.34,253.4
2990,Driveway Cleaning,400,44.42,157.36,20.44,177.78
2990,Driveway Cleaning,450,46.66,126.83,26.45,250.06
2991,Patio/Pool Deck Cleaning,250,32.89,135.25,27.81,54.05
2992,Roof Cleaning,1200,120.0,169.33,16.49,894.18
2993,Paver Sealing,800,320.0,151.05,15.83,313.12
2993,Roof Cleaning,650,65.0,111.85,14.71,458.44
2994,Paver Sealing,1500,600.0,55.61,26.4,817.99
2994,Roof Cleaning,800,80.0,110.55,21.43,588.02
2995,Paver Sealing,1400,560.0,148.96,23.05,667.99
2995,Paver Sealing,2200,880.0,88.36,14.95,1216.69
2996,Roof Cleaning,1300,130.0,114.31,27.43,1028.26
2997,Roof Cleaning,1500,150.0,195.84,17.75,1136.41
2997,House Wash,300,30.46,72.5,21.24,175.8
2997,Window Cleaning,550,16.5,160.45,10.74,362.31
2998,Paver Sealing,800,320.0,53.5,13.49,413.01
2998,Solar Panel Cleaning,250,7.5,104.13,26.41,111.96
2999,Paver Sealing,2800,1120.0,194.82,18.71,1466.47
2999,Paver Sealing,2400,960.0,144.3,28.7,1267.0
2999,Paver Sealing,2400,960.0,141.69,16.49,1281.82
3000,Patio/Pool Deck Cleaning,400,52.41,182.31,17.03,148.25
3001,Paver Sealing,3000,1200.0,112.2,28.07,1659.73
3001,Driveway Cleaning,400,42.5,71.6,27.82,258.08
3002,Driveway Cleaning,450,48.23,122.33,24.19,255.25
3003,Window Cleaning,250,7.5,172.67,27.38,42.45
3003,House Wash,500,58.18,155.26,18.78,267.78
3003,Paver Sealing,900,360.0,72.84,20.56,446.6
3004,House Wash,600,63.5,135.5,13.37,387.63
3004,Driveway Cleaning,250,30.37,177.32,25.57,16.74
3005,Roof Cleaning,550,55.0,87.42,16.33,391.25
3005,Roof Cleaning,500,50.0,171.52,10.28,268.2
3005,Roof Cleaning,1400,140.0,84.0,24.12,1151.88
3006,House Wash,550,74.74,81.08,13.18,381.0
3006,House Wash,550,62.99,196.09,19.03,271.89
3007,Paver Sealing,1800,720.0,95.92,12.97,971.11
3007,House Wash,550,81.52,111.71,16.95,339.82
3008,Driveway Cleaning,250,26.66,177.45,29.56,16.33
3009,Paver Sealing,2800,1120.0,194.95,13.13,1471.92
3009,Paver Sealing,2000,800.0,189.02,24.11,986.87
3010,Roof Cleaning,650,65.0,99.02,13.23,472.75
3010,House Wash,450,63.48,145.5,14.59,226.43
3011,House Wash,700,80.51,90.08,14.35,515.06
3011,Paver Sealing,2000,800.0,137.28,24.18,1038.54
3012,Roof Cleaning,1400,140.0,87.42,13.62,1158.96
3012,Window Cleaning,700,21.0,55.26,25.83,597.91
3012,Roof Cleaning,950,95.0,152.91,15.36,686.73
3013,Paver Sealing,800,320.0,175.0,16.96,288.04
3014,Paver Sealing,2600,1040.0,180.59,15.37,1364.04
3014,Window Cleaning,500,15.0,133.82,13.53,337.65
3015,House Wash,400,44.62,109.88,21.86,223.64
3016,Roof Cleaning,550,55.0,114.21,16.52,364.27
3017,Roof Cleaning,650,65.0,157.5,29.61,397.89
3018,Solar Panel Cleaning,300,9.0,103.95,16.5,170.55
3018,House Wash,550,56.26,191.8,12.88,289.06
3018,House Wash,350,36.46,173.39,13.04,127.11
3019,Solar Panel Cleaning,200,6.0,92.04,24.29,77.67
3019,Solar Panel Cleaning,400,12.0,66.32,28.64,293.04
3020,Patio/Pool Deck Cleaning,500,62.53,140.65,16.06,280.76
3020,Solar Panel Cleaning,200,6.0,131.39,18.8,43.81
3021,Roof Cleaning,550,55.0,85.39,11.03,398.58
3022,Driveway Cleaning,400,41.75,53.04,24.39,280.82
3022,Roof Cleaning,800,80.0,168.02,28.47,523.51
3023,House Wash,650,90.42,193.37,21.6,344.61
3024,Driveway Cleaning,350,41.68,160.2,28.56,119.56
3025,Patio/Pool Deck Cleaning,450,51.56,168.73,26.16,203.55
3025,Paver Sealing,1500,600.0,77.12,22.94,799.94
3026,House Wash,350,35.63,52.59,16.41,245.37
3026,Roof Cleaning,1300,130.0,171.96,26.9,971.14
3027,House Wash,450,50.32,186.26,20.05,193.37
3028,House Wash,700,92.09,107.88,16.79,483.24
3029,House Wash,550,56.0,86.55,13.87,393.58
3029,Roof Cleaning,750,75.0,114.46,24.58,535.96
3029,Paver Sealing,900,360.0,139.17,27.68,373.15
3030,Patio/Pool Deck Cleaning,350,48.53,185.9,14.69,100.88
3030,House Wash,600,60.19,156.03,28.75,355.03
3030,Driveway Cleaning,500,65.92,161.97,28.55,243.56
3031,Driveway Cleaning,450,52.76,102.49,20.86,273.89
3031,Paver Sealing,1300,520.0,50.21,24.64,705.15
3031,Roof Cleaning,700,70.0,162.05,16.9,451.05
3032,Paver Sealing,900,360.0,76.61,10.27,453.12
3032,Patio/Pool Deck Cleaning,250,33.32,125.99,27.81,62.88
3033,Driveway Cleaning,350,39.56,178.63,17.49,114.32
3034,Patio/Pool Deck Cleaning,300,39.82,88.15,18.64,153.39
3035,Paver Sealing,2800,1120.0,163.44,18.27,1498.29
3035,Roof Cleaning,1100,110.0,63.24,14.04,912.72
3036,Window Cleaning,200,6.0,129.39,28.98,35.63
3037,Driveway Cleaning,200,23.45,52.64,15.03,108.88
3037,Roof Cleaning,450,45.0,142.53,13.45,249.02
3038,Patio/Pool Deck Cleaning,350,43.04,196.09,10.91,99.96
3039,Roof Cleaning,850,85.0,169.36,18.61,577.03
3039,Paver Sealing,900,360.0,181.9,27.92,330.18
3040,Roof Cleaning,800,80.0,124.44,28.01,567.55
3041,Paver Sealing,1000,400.0,156.22,25.57,418.21
3041,Patio/Pool Deck Cleaning,300,36.04,195.05,22.23,46.68
3042,Patio/Pool Deck Cleaning,450,51.06,139.81,18.88,240.25
3042,Driveway Cleaning,450,51.54,157.32,26.12,215.02
3043,House Wash,700,93.14,154.34,24.08,428.44
3044,Window Cleaning,500,15.0,88.22,13.14,383.64
3045,Roof Cleaning,1200,120.0,190.67,26.53,862.8
3046,Roof Cleaning,650,65.0,173.0,17.68,394.32
3047,House Wash,600,83.48,138.22,17.62,360.68
3048,Paver Sealing,1700,680.0,181.21,21.63,817.16
3048,Paver Sealing,3000,1200.0,172.47,24.99,1602.54
3048,House Wash,350,36.45,165.28,13.37,134.9
3049,Roof Cleaning,800,80.0,183.75,19.69,516.56
3049,Roof Cleaning,850,85.0,103.1,24.49,637.41
3050,Driveway Cleaning,500,59.49,160.66,13.0,266.85
3051,House Wash,350,36.31,142.62,29.04,142.03
3052,Patio/Pool Deck Cleaning,400,59.07,147.57,23.46,169.9
3052,Window Cleaning,200,6.0,123.89,17.34,52.77
3053,Roof Cleaning,950,95.0,181.97,18.81,654.22
3054,Window Cleaning,700,21.0,180.88,20.94,477.18
3055,Paver Sealing,2000,800.0,157.95,12.23,1029.82
3055,Roof Cleaning,750,75.0,168.07,26.72,480.21
3055,House Wash,650,83.02,144.79,18.78,403.41
3056,Driveway Cleaning,500,72.1,64.7,22.69,340.51
3056,House Wash,650,92.16,136.69,10.35,410.8
3056,House Wash,650,80.35,109.04,17.9,442.71
3057,Roof Cleaning,1300,130.0,99.1,29.71,1041.19
3058,Window Cleaning,700,21.0,123.66,11.83,543.51
3059,Patio/Pool Deck Cleaning,200,27.63,162.03,20.19,-9.85
3060,Paver Sealing,3000,1200.0,128.59,22.16,1649.25
3060,Solar Panel Cleaning,450,13.5,94.82,16.49,325.19
3060,Driveway Cleaning,200,28.96,161.67,12.11,-2.74
3061,Paver Sealing,2200,880.0,177.58,10.96,1131.46
3061,Roof Cleaning,600,60.0,154.79,20.86,364.35
3062,Patio/Pool Deck Cleaning,250,29.68,177.3,13.26,29.76
3062,Roof Cleaning,1200,120.0,56.5,17.29,1006.21
3062,Solar Panel Cleaning,400,12.0,170.79,23.06,194.15
3063,Roof Cleaning,900,90.0,57.92,13.61,738.47
3063,Paver Sealing,1000,400.0,146.21,25.48,428.31
3064,Roof Cleaning,850,85.0,152.6,29.27,583.13
3064,Driveway Cleaning,300,38.28,140.26,29.97,91.49
3065,Roof Cleaning,1600,160.0,100.38,13.64,1325.98
3065,Driveway Cleaning,500,51.23,192.57,21.62,234.58
3066,House Wash,350,41.12,139.66,12.84,156.38
3067,Patio/Pool Deck Cleaning,200,22.93,117.53,14.57,44.97
3067,House Wash,500,50.55,193.07,18.32,238.06
3067,Driveway Cleaning,250,26.78,171.85,27.2,24.17
3068,Paver Sealing,2600,1040.0,75.08,19.53,1465.39
3068,Patio/Pool Deck Cleaning,350,45.43,179.16,14.31,111.1
3068,Paver Sealing,1600,640.0,88.01,27.83,844.16
3069,Roof Cleaning,600,60.0,54.55,25.29,460.16
3069,House Wash,300,39.29,162.31,20.45,77.95
3070,Patio/Pool Deck Cleaning,450,62.82,120.24,23.6,243.34
3071,Patio/Pool Deck Cleaning,400,55.7,126.91,26.26,191.13
3071,Driveway Cleaning,500,73.92,162.9,13.42,249.76
3072,Roof Cleaning,1100,110.0,197.67,24.38,767.95
3072,Roof Cleaning,1500,150.0,109.24,20.35,1220.41
3073,Paver Sealing,1700,680.0,123.71,24.35,871.94
3073,Roof Cleaning,600,60.0,167.31,13.51,359.18
3074,Roof Cleaning,600,60.0,152.48,19.63,367.89
3074,Paver Sealing,1400,560.0,61.97,27.03,751.0
3075,House Wash,450,66.91,140.89,19.62,222.58
3075,Roof Cleaning,500,50.0,99.25,19.87,330.88
3075,Roof Cleaning,800,80.0,193.35,28.54,498.11
3076,Roof Cleaning,600,60.0,94.65,18.83,426.52
3077,Roof Cleaning,600,60.0,143.1,25.25,371.65
3078,Driveway Cleaning,500,63.33,136.72,11.05,288.9
3078,Paver Sealing,2200,880.0,145.75,27.18,1147.07
3079,Roof Cleaning,650,65.0,131.82,26.66,426.52
3079,Roof Cleaning,1000,100.0,127.53,28.1,744.37
3080,Window Cleaning,500,15.0,141.8,13.86,329.34
3080,Roof Cleaning,450,45.0,152.29,22.68,230.03
3080,Paver Sealing,1300,520.0,184.9,20.39,574.71
3081,Paver Sealing,1400,560.0,188.32,13.54,638.14
3082,Roof Cleaning,450,45.0,82.32,20.55,302.13
3082,Paver Sealing,2800,1120.0,163.95,21.29,1494.76
3082,Roof Cleaning,1300,130.0,184.18,22.97,962.85
3083,House Wash,500,59.61,147.22,28.17,265.0
3083,Patio/Pool Deck Cleaning,350,40.5,108.27,18.71,182.52
3084,Roof Cleaning,800,80.0,93.7,22.03,604.27
3085,House Wash,400,50.28,152.52,11.5,185.7
3085,Roof Cleaning,1000,100.0,64.23,21.99,813.78
3085,Paver Sealing,1100,440.0,93.09,11.54,555.37
3086,Roof Cleaning,600,60.0,174.92,16.84,348.24
3086,Roof Cleaning,900,90.0,132.77,28.9,648.33
3087,Solar Panel Cleaning,200,6.0,163.55,20.37,10.08
3087,Roof Cleaning,450,45.0,111.0,20.61,273.39
3087,Paver Sealing,3000,1200.0,156.37,18.2,1625.43
3088,Roof Cleaning,900,90.0,152.73,29.0,628.27
3088,Driveway Cleaning,350,36.37,68.24,25.47,219.92
3089,House Wash,550,62.75,184.83,25.47,276.95
3089,Roof Cleaning,1400,140.0,82.11,21.91,1155.98
3089,House Wash,450,49.55,96.49,24.82,279.14
3090,Roof Cleaning,950,95.0,71.2,27.7,756.1
3090,Paver Sealing,2200,880.0,192.27,15.81,1111.92
3091,Roof Cleaning,1200,120.0,174.79,18.43,886.78
3091,Patio/Pool Deck Cleaning,250,26.47,156.3,16.96,50.27
3092,Solar Panel Cleaning,400,12.0,182.03,29.61,176.36
3093,Roof Cleaning,600,60.0,135.02,26.14,378.84
3094,Roof Cleaning,1300,130.0,171.55,13.12,985.33
3094,Patio/Pool Deck Cleaning,200,26.68,190.76,29.75,-47.19
3094,Paver Sealing,1500,600.0,136.07,25.13,738.8
3095,House Wash,700,92.9,180.78,29.4,396.92
3096,Paver Sealing,1400,560.0,51.15,26.6,762.25
3096,Driveway Cleaning,300,39.93,60.32,17.24,182.51
3097,Roof Cleaning,1200,120.0,73.56,18.98,987.46
3098,House Wash,400,53.29,191.25,13.99,141.47
3098,Roof Cleaning,600,60.0,123.23,19.01,397.76
3098,Solar Panel Cleaning,400,12.0,193.65,26.45,167.9
3099,Roof Cleaning,500,50.0,160.15,24.54,265.31
3100,Paver Sealing,2400,960.0,75.05,15.35,1349.6
3100,Roof Cleaning,650,65.0,169.32,22.44,393.24
3100,Roof Cleaning,750,75.0,74.57,10.8,589.63
3101,Paver Sealing,1000,400.0,87.08,15.18,497.74
3102,Roof Cleaning,700,70.0,159.39,10.71,459.9
3102,House Wash,600,74.38,77.96,12.4,435.26
3103,Paver Sealing,2200,880.0,195.83,29.56,1094.61
3103,Roof Cleaning,700,70.0,74.41,14.04,541.55
3104,Roof Cleaning,1600,160.0,164.93,24.8,1250.27
3104,House Wash,450,63.61,152.81,20.68,212.9
3105,Roof Cleaning,750,75.0,121.02,15.9,538.08
3105,Window Cleaning,200,6.0,154.51,28.75,10.74
3106,Paver Sealing,1000,400.0,86.64,28.07,485.29
3106,Patio/Pool Deck Cleaning,200,26.56,168.66,17.1,-12.32
3107,Paver Sealing,1100,440.0,92.2,27.8,540.0
3108,Roof Cleaning,800,80.0,120.69,20.97,578.34
3109,House Wash,550,73.66,183.36,18.99,273.99
3109,Paver Sealing,1000,400.0,179.87,18.77,401.36
3109,Roof Cleaning,950,95.0,189.92,24.3,640.78
3110,Patio/Pool Deck Cleaning,250,32.62,67.38,15.83,134.17
3110,Roof Cleaning,800,80.0,97.91,11.87,610.22
3111,Roof Cleaning,1600,160.0,92.82,15.95,1331.23
3111,Roof Cleaning,950,95.0,53.27,25.79,775.94
3112,Driveway Cleaning,500,70.07,149.21,16.5,264.22
3112,Roof Cleaning,450,45.0,116.72,16.78,271.5
3112,Patio/Pool Deck Cleaning,450,55.88,174.91,12.1,207.11
3113,Roof Cleaning,600,60.0,138.17,20.2,381.63
3113,Paver Sealing,3000,1200.0,82.29,24.37,1693.34
3113,House Wash,300,38.6,135.62,28.28,97.5
3114,Solar Panel Cleaning,300,9.0,126.99,11.69,152.32
3115,Roof Cleaning,550,55.0,157.96,11.55,325.49
3115,Paver Sealing,1200,480.0,151.05,27.89,541.06
3115,House Wash,700,98.44,134.27,20.92,446.37
3116,Patio/Pool Deck Cleaning,300,42.75,103.1,21.09,133.06
3116,Paver Sealing,900,360.0,98.24,21.4,420.36
3117,Paver Sealing,900,360.0,135.29,25.61,379.1
3117,House Wash,300,33.85,129.38,29.21,107.56
3117,House Wash,450,60.37,194.34,16.01,179.28
3118,Driveway Cleaning,300,41.21,84.7,16.68,157.41
3118,Paver Sealing,2000,800.0,174.72,26.99,998.29
3118,Paver Sealing,1100,440.0,102.88,11.54,545.58
3119,Solar Panel Cleaning,300,9.0,186.89,24.61,79.5
3119,House Wash,550,75.51,144.6,18.54,311.35
3120,House Wash,300,35.98,62.52,15.81,185.69
3120,House Wash,300,34.13,83.19,20.55,162.13
3121,Driveway Cleaning,200,24.84,136.08,12.95,26.13
3121,Driveway Cleaning,500,60.25,171.23,25.4,243.12
3121,House Wash,700,91.57,86.52,29.76,492.15
3122,Window Cleaning,500,15.0,154.84,26.03,304.13
3122,Roof Cleaning,1500,150.0,154.97,29.17,1165.86
3123,Driveway Cleaning,500,61.39,199.57,22.22,216.82
3123,House Wash,700,81.69,174.73,22.3,421.28
3124,Paver Sealing,1400,560.0,132.3,22.68,685.02
3125,Roof Cleaning,550,55.0,184.74,29.42,280.84
3125,Roof Cleaning,1100,110.0,195.79,26.65,767.56
3125,House Wash,500,60.69,85.76,10.08,343.47
3126,Roof Cleaning,800,80.0,157.98,18.51,543.51
3127,Driveway Cleaning,400,56.65,196.29,22.84,124.22
3127,Paver Sealing,1100,440.0,95.79,14.45,549.76
3128,Patio/Pool Deck Cleaning,500,74.79,50.13,13.94,361.14
3129,Window Cleaning,450,13.5,64.69,25.81,346.0
3129,Driveway Cleaning,500,68.1,112.78,17.63,301.49
3130,House Wash,500,62.86,120.22,24.81,292.11
3130,Roof Cleaning,450,45.0,162.62,12.88,229.5
3131,Roof Cleaning,900,90.0,154.19,17.64,638.17
3132,Driveway Cleaning,300,39.21,103.21,10.61,146.97
3132,Roof Cleaning,1500,150.0,188.48,21.93,1139.59
3132,Paver Sealing,1600,640.0,70.47,21.37,868.16
3133,Patio/Pool Deck Cleaning,200,20.91,137.43,22.23,19.43
3133,House Wash,550,75.93,165.62,23.27,285.18
3134,Roof Cleaning,750,75.0,140.91,10.2,523.89
3134,Window Cleaning,350,10.5,172.98,29.31,137.21
3135,Patio/Pool Deck Cleaning,200,24.27,100.22,21.31,54.2
3135,Paver Sealing,1500,600.0,53.46,29.39,817.15
3136,House Wash,700,96.61,108.36,25.03,470.0
3136,Paver Sealing,1100,440.0,184.81,13.54,461.65
3137,House Wash,450,52.18,113.64,19.85,264.33
3137,Paver Sealing,1200,480.0,128.48,17.25,574.27
3138,Paver Sealing,900,360.0,127.36,24.92,387.72
3139,Paver Sealing,2000,800.0,143.59,14.64,1041.77
3139,Roof Cleaning,1500,150.0,132.07,18.94,1198.99
3140,Roof Cleaning,450,45.0,182.48,21.22,201.3
3141,Roof Cleaning,650,65.0,172.64,22.03,390.33
3141,Patio/Pool Deck Cleaning,400,48.67,132.11,11.24,207.98
3141,Window Cleaning,350,10.5,174.41,11.19,153.9
3142,Paver Sealing,1700,680.0,50.17,15.65,954.18
3142,Patio/Pool Deck Cleaning,400,51.91,166.57,20.12,161.4
3143,Patio/Pool Deck Cleaning,450,65.2,110.22,17.7,256.88
3143,Roof Cleaning,1000,100.0,142.01,10.6,747.39
3144,Roof Cleaning,550,55.0,89.61,24.99,380.4
3145,Roof Cleaning,800,80.0,52.63,24.4,642.97
3146,House Wash,600,66.43,153.11,21.93,358.53
3146,Roof Cleaning,700,70.0,115.67,21.36,492.97
3147,Paver Sealing,1800,720.0,77.15,20.81,982.04
3147,Paver Sealing,1000,400.0,119.15,19.39,461.46
3148,Paver Sealing,900,360.0,144.44,24.33,371.23
3148,Patio/Pool Deck Cleaning,450,61.74,122.92,16.35,248.99
3148,Roof Cleaning,950,95.0,61.28,10.9,782.82
3149,Window Cleaning,200,6.0,159.9,14.97,19.13
3150,Paver Sealing,800,320.0,67.2,26.71,386.09
3150,Window Cleaning,350,10.5,101.3,12.36,225.84
3150,Patio/Pool Deck Cleaning,200,23.36,71.05,15.35,90.24
3151,Patio/Pool Deck Cleaning,200,23.33,137.47,10.77,28.43
3151,Patio/Pool Deck Cleaning,500,53.72,122.95,12.83,310.5
3152,Window Cleaning,350,10.5,82.99,21.9,234.61
3153,Paver Sealing,900,360.0,153.08,20.79,366.13
3154,Roof Cleaning,1400,140.0,71.64,27.66,1160.7
3155,Solar Panel Cleaning,500,15.0,129.23,17.58,338.19
3155,Roof Cleaning,500,50.0,133.32,12.82,303.86
3156,Solar Panel Cleaning,500,15.0,159.61,16.35,309.04
3156,Roof Cleaning,900,90.0,70.36,24.14,715.5
3156,Roof Cleaning,1600,160.0,163.55,20.94,1255.51
3157,Roof Cleaning,1000,100.0,197.91,15.09,687.0
3157,House Wash,350,48.13,162.08,29.14,110.65
3157,Roof Cleaning,1000,100.0,151.13,26.48,722.39
3158,Roof Cleaning,1000,100.0,97.8,25.62,776.58
3159,Roof Cleaning,700,70.0,112.9,11.45,505.65
3160,House Wash,400,41.98,97.77,20.55,239.7
3160,Paver Sealing,2200,880.0,108.68,11.3,1200.02
3161,House Wash,700,83.22,194.19,16.51,406.08
3161,House Wash,650,71.68,65.42,16.25,496.65
3162,Driveway Cleaning,400,42.71,80.37,16.23,260.69
3162,Paver Sealing,1500,600.0,99.86,24.94,775.2
3163,Driveway Cleaning,300,37.51,99.68,29.93,132.88
3163,House Wash,450,54.64,171.37,11.77,212.22
3163,Window Cleaning,350,10.5,62.86,12.79,263.85
3164,Driveway Cleaning,350,45.27,145.24,20.38,139.11
3164,Paver Sealing,3000,1200.0,182.06,26.99,1590.95
3164,Window Cleaning,200,6.0,77.41,21.88,94.71
3165,Paver Sealing,2000,800.0,91.9,22.2,1085.9
3166,Roof Cleaning,750,75.0,59.1,12.77,603.13
3167,Roof Cleaning,1000,100.0,57.2,16.69,826.11
3167,House Wash,700,97.72,78.53,24.63,499.12
3168,Solar Panel Cleaning,500,15.0,86.95,22.04,376.01
3169,Roof Cleaning,650,65.0,123.59,22.41,439.0
3170,Paver Sealing,1200,480.0,100.31,17.37,602.32
3171,Roof Cleaning,850,85.0,107.32,19.01,638.67
3171,Roof Cleaning,1600,160.0,165.58,10.82,1263.6
3172,Roof Cleaning,750,75.0,129.17,24.09,521.74
3172,Roof Cleaning,1400,140.0,191.4,20.87,1047.73
3173,Patio/Pool Deck Cleaning,300,30.61,171.1,23.61,74.68
3173,House Wash,350,50.71,57.97,22.19,219.13
3173,Roof Cleaning,750,75.0,61.77,18.97,594.26
3174,Driveway Cleaning,300,44.53,135.44,14.7,105.33
3174,Patio/Pool Deck Cleaning,300,42.8,159.92,22.3,74.98
3175,Roof Cleaning,800,80.0,189.74,28.94,501.32
3176,Window Cleaning,500,15.0,178.73,19.95,286.32
3177,Driveway Cleaning,400,43.38,155.88,12.93,187.81
3177,Roof Cleaning,550,55.0,86.77,24.76,383.47
3177,House Wash,550,82.12,136.98,22.65,308.25
3178,House Wash,500,62.37,52.71,22.17,362.75
3178,Roof Cleaning,550,55.0,85.52,14.42,395.06
3179,Roof Cleaning,1500,150.0,87.44,28.65,1233.91
3179,Roof Cleaning,1300,130.0,80.08,15.28,1074.64
3179,House Wash,400,59.03,156.48,18.9,165.59
3180,Roof Cleaning,1400,140.0,141.02,16.62,1102.36
3181,Roof Cleaning,1300,130.0,178.59,14.1,977.31
3182,House Wash,550,62.22,104.2,12.87,370.71
3183,Paver Sealing,2600,1040.0,92.3,24.46,1443.24
3183,Window Cleaning,200,6.0,85.59,21.46,86.95
3183,Solar Panel Cleaning,400,12.0,61.02,18.01,308.97
3184,Roof Cleaning,1100,110.0,186.12,11.93,791.95
3185,Roof Cleaning,750,75.0,171.59,22.97,480.44
3185,Paver Sealing,1000,400.0,107.16,21.8,471.04
3186,Window Cleaning,350,10.5,122.86,29.21,187.43
3187,Paver Sealing,1000,400.0,102.66,27.7,469.64
3188,Roof Cleaning,1100,110.0,154.84,20.19,814.97
3188,Roof Cleaning,1200,120.0,68.48,11.2,1000.32
3188,Roof Cleaning,1500,150.0,181.72,26.18,1142.1
3189,House Wash,550,81.21,148.27,19.29,301.23
3189,Paver Sealing,1400,560.0,127.34,13.15,699.51
3189,Roof Cleaning,550,55.0,191.4,16.84,286.76
3190,Roof Cleaning,700,70.0,140.35,13.88,475.77
3190,Patio/Pool Deck Cleaning,300,44.84,86.49,26.76,141.91
3191,Solar Panel Cleaning,200,6.0,168.92,18.72,6.36
3192,House Wash,350,44.0,177.81,22.83,105.36
3193,Window Cleaning,550,16.5,139.84,13.61,380.05
3194,Patio/Pool Deck Cleaning,450,54.74,151.92,19.02,224.32
3194,Roof Cleaning,1400,140.0,95.54,18.22,1146.24
3195,Roof Cleaning,1500,150.0,176.77,17.09,1156.14
